district_bps_name,district_bps_code,district_kemendagri_name,district_kemendagri_code,subdistrict_bps_name,subdistrict_bps_code,village_bps_name,village_bps_code,transportation_level,slums_level,popdes_level,poi_level,cases_level,potency_level,risk_level,last_updated
Bandung,3204,Kab. Bandung,32.04,Majalaya,3204120,Padamulya,3204120003,red,yellow,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Majalaya,3204120,Sukamukti,3204120004,red,yellow,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Majalaya,3204120,Padaulun,3204120005,red,yellow,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Majalaya,3204120,Biru,3204120006,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Majalaya,3204120,Sukamaju,3204120007,red,yellow,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Majalaya,3204120,Majasetra,3204120008,red,yellow,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Majalaya,3204120,Majalaya,3204120009,red,yellow,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Majalaya,3204120,Majakerta,3204120010,red,yellow,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Majalaya,3204120,Bojong,3204120011,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Solokan Jeruk,3204121,Panyadap,3204121001,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Solokan Jeruk,3204121,Padamukti,3204121002,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Solokan Jeruk,3204121,Cibodas,3204121003,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Solokan Jeruk,3204121,Langensari,3204121004,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Solokan Jeruk,3204121,Solokanjeruk,3204121005,red,green,yellow,red,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Solokan Jeruk,3204121,Rancakasumba,3204121006,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Solokan Jeruk,3204121,Bojongemas,3204121007,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Ciparay,3204130,Babakan,3204130001,red,yellow,yellow,yellow,red,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Ciparay,3204130,Cikoneng,3204130002,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Ciparay,3204130,Sagaracipta,3204130003,red,yellow,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Ciparay,3204130,Pakutandang,3204130004,red,green,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Ciparay,3204130,Manggungharja,3204130005,red,yellow,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Ciparay,3204130,Mekarsari,3204130006,red,yellow,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Ciparay,3204130,Ciparay,3204130007,red,yellow,red,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Ciparay,3204130,Sumbersari,3204130008,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Ciparay,3204130,Sarimahi,3204130009,red,yellow,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Ciparay,3204130,Serangmekar,3204130010,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Ciparay,3204130,Gunungleutik,3204130011,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Ciparay,3204130,Ciheulang,3204130012,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Ciparay,3204130,Mekarlaksana,3204130013,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Ciparay,3204130,Bumiwangi,3204130014,red,yellow,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Baleendah,3204140,Jelekong,3204140001,red,yellow,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Baleendah,3204140,Manggahang,3204140002,red,yellow,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Baleendah,3204140,Baleendah,3204140003,red,yellow,yellow,red,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Baleendah,3204140,Andir,3204140004,red,yellow,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Baleendah,3204140,Malakasari,3204140005,red,yellow,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Baleendah,3204140,Bojongmalaka,3204140006,red,yellow,orange,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Baleendah,3204140,Rancamanyar,3204140007,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Baleendah,3204140,Wargamekar,3204140008,red,yellow,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Arjasari,3204150,Batukarut,3204150001,red,orange,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Arjasari,3204150,Mangunjaya,3204150002,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Arjasari,3204150,Mekarjaya,3204150003,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Arjasari,3204150,Baros,3204150004,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Arjasari,3204150,Lebakwangi,3204150005,red,yellow,orange,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Arjasari,3204150,Wargaluyu,3204150006,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Arjasari,3204150,Arjasari,3204150007,red,yellow,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Arjasari,3204150,Pinggirsari,3204150008,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Arjasari,3204150,Patrolsari,3204150009,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Arjasari,3204150,Rancakole,3204150010,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Arjasari,3204150,Ancolmekar,3204150011,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Banjaran,3204160,Mekarjaya,3204160001,red,yellow,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Banjaran,3204160,Banjaran Wetan,3204160002,red,green,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Banjaran,3204160,Ciapus,3204160003,red,yellow,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Banjaran,3204160,Sindangpanon,3204160004,red,yellow,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Banjaran,3204160,Neglasari,3204160005,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Banjaran,3204160,Margahurip,3204160006,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Banjaran,3204160,Kiangroke,3204160007,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Banjaran,3204160,Kamasan,3204160008,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Banjaran,3204160,Banjaran,3204160009,red,yellow,orange,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Banjaran,3204160,Tarajusari,3204160010,red,yellow,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Banjaran,3204160,Pasirmulya,3204160011,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cangkuang,3204161,Jatisari,3204161001,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cangkuang,3204161,Nagrak,3204161002,red,yellow,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cangkuang,3204161,Bandasari,3204161003,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cangkuang,3204161,Pananjung,3204161004,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cangkuang,3204161,Ciluncat,3204161005,red,yellow,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cangkuang,3204161,Cangkuang,3204161006,red,yellow,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cangkuang,3204161,Tanjungsari,3204161007,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Pameungpeuk,3204170,Bojongmanggu,3204170001,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Pameungpeuk,3204170,Langonsari,3204170002,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Pameungpeuk,3204170,Sukasari,3204170003,red,green,orange,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Pameungpeuk,3204170,Rancamulya,3204170004,red,yellow,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Pameungpeuk,3204170,Rancatungku,3204170005,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Pameungpeuk,3204170,Bojongkunci,3204170006,red,yellow,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Katapang,3204180,Gandasari,3204180004,red,yellow,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Katapang,3204180,Katapang,3204180005,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Katapang,3204180,Cilampeni,3204180006,red,yellow,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Katapang,3204180,Pangauban,3204180007,red,yellow,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Katapang,3204180,Banyusari,3204180008,red,yellow,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Katapang,3204180,Sangkanhurip,3204180009,red,green,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Katapang,3204180,Sukamukti,3204180010,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Soreang,3204190,Sadu,3204190002,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Soreang,3204190,Sukajadi,3204190003,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Soreang,3204190,Sukanagara,3204190004,red,yellow,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Soreang,3204190,Panyirapan,3204190005,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Soreang,3204190,Karamatmulya,3204190006,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Soreang,3204190,Soreang,3204190007,red,yellow,yellow,red,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Soreang,3204190,Pamekaran,3204190008,red,yellow,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Soreang,3204190,Parungserab,3204190019,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Soreang,3204190,Sekarwangi,3204190020,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Soreang,3204190,Cingcin,3204190021,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Kutawaringin,3204191,Cilame,3204191001,red,yellow,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Kutawaringin,3204191,Buninagara,3204191002,red,yellow,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Kutawaringin,3204191,Padasuka,3204191003,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Kutawaringin,3204191,Sukamulya,3204191004,red,green,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Kutawaringin,3204191,Kutawaringin,3204191005,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Kutawaringin,3204191,Kopo,3204191006,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Kutawaringin,3204191,Cibodas,3204191007,red,yellow,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Kutawaringin,3204191,Jatisari,3204191008,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Kutawaringin,3204191,Jelegong,3204191009,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Kutawaringin,3204191,Gajahmekar,3204191010,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Kutawaringin,3204191,Pameuntasan,3204191011,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Margaasih,3204250,Nanjung,3204250001,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Margaasih,3204250,Mekar Rahayu,3204250002,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Margaasih,3204250,Rahayu,3204250003,red,yellow,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Margaasih,3204250,Cigondewah Hilir,3204250004,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Margaasih,3204250,Margaasih,3204250005,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Margaasih,3204250,Lagadar,3204250006,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Margahayu,3204260,Sulaeman,3204260001,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Margahayu,3204260,Sukamenak,3204260002,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Margahayu,3204260,Sayati,3204260003,red,yellow,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Margahayu,3204260,Margahayu Selatan,3204260004,red,yellow,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Margahayu,3204260,Margahayu Tengah,3204260005,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Dayeuhkolot,3204270,Cangkuang Kulon,3204270001,red,yellow,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Dayeuhkolot,3204270,Cangkuang Wetan,3204270002,red,yellow,orange,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Dayeuhkolot,3204270,Pasawahan,3204270003,red,yellow,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Dayeuhkolot,3204270,Dayeuhkolot,3204270004,red,yellow,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Dayeuhkolot,3204270,Citeureup,3204270005,red,yellow,yellow,yellow,red,orange,orange,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Dayeuhkolot,3204270,Sukapura,3204270006,red,yellow,orange,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Bojongsoang,3204280,Bojongsari,3204280001,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Bojongsoang,3204280,Bojongsoang,3204280002,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Bojongsoang,3204280,Lengkong,3204280003,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Bojongsoang,3204280,Cipagalo,3204280004,red,yellow,orange,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Bojongsoang,3204280,Buahbatu,3204280005,red,green,yellow,yellow,red,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Bojongsoang,3204280,Tegalluar,3204280006,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cileunyi,3204290,Cibiru Hilir,3204290001,red,yellow,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cileunyi,3204290,Cinunuk,3204290002,red,yellow,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cileunyi,3204290,Cimekar,3204290003,red,yellow,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cileunyi,3204290,Cileunyi Kulon,3204290004,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cileunyi,3204290,Cileunyi Wetan,3204290005,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cileunyi,3204290,Cibiru Wetan,3204290006,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cilengkrang,3204300,Girimekar,3204300001,red,green,yellow,orange,red,orange,orange,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cilengkrang,3204300,Jatiendah,3204300002,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cilengkrang,3204300,Melatiwangi,3204300003,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cilengkrang,3204300,Cipanjalu,3204300004,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cilengkrang,3204300,Ciporeat,3204300005,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cilengkrang,3204300,Cilengkrang,3204300006,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cimenyan,3204310,Cibeunying,3204310001,red,green,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cimenyan,3204310,Padasuka,3204310002,red,yellow,orange,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cimenyan,3204310,Mandalamekar,3204310003,red,yellow,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cimenyan,3204310,Cikadut,3204310004,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cimenyan,3204310,Sindanglaya,3204310005,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cimenyan,3204310,Mekarmanik,3204310006,red,green,yellow,yellow,orange,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cimenyan,3204310,Cimenyan,3204310007,red,yellow,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cimenyan,3204310,Mekarsaluyu,3204310008,red,green,yellow,yellow,red,yellow,yellow,2022-04-26T00:00:00.000Z
Bandung,3204,Kab. Bandung,32.04,Cimenyan,3204310,Ciburial,3204310009,red,yellow,yellow,orange,orange,orange,yellow,2022-04-26T00:00:00.000Z
Garut,3205,Kab. Garut,32.05,Cisewu,3205010,Sukajaya,3205010006,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Garut,3205,Kab. Garut,32.05,Cisewu,3205010,Cikarang,3205010007,red,yellow,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Garut,3205,Kab. Garut,32.05,Cisewu,3205010,Pamalayan,3205010008,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Garut,3205,Kab. Garut,32.05,Cisewu,3205010,Cisewu,3205010009,red,green,yellow,orange,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Garut,3205,Kab. Garut,32.05,Cisewu,3205010,Girimukti,3205010010,red,green,yellow,yellow,orange,yellow,yellow,2022-04-26T00:00:00.000Z
Garut,3205,Kab. Garut,32.05,Cisewu,3205010,Nyalindung,3205010011,red,yellow,yellow,yellow,yellow,orange,yellow,2022-04-26T00:00:00.000Z
Garut,3205,Kab. Garut,32.05,Cisewu,3205010,Karangsewu,3205010012,red,green,yellow,green,red,yellow,yellow,2022-04-26T00:00:00.000Z
Garut,3205,Kab. Garut,32.05,Cisewu,3205010,Mekarsewu,3205010013,red,green,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Garut,3205,Kab. Garut,32.05,Cisewu,3205010,Panggalih,3205010014,red,yellow,yellow,yellow,yellow,yellow,yellow,2022-04-26T00:00:00.000Z
Garut,3205,Kab. Garut,32.05,Caringin,3205011,Cimahi,3205011001,red,green,yellow,green,orange,yellow,yellow,2022-04-26T00:00:00.000Z
